Time [s],Coolant Temp [F],Engine Speed [RPM],Exhaust Gas Temp [F]
2.736146,122.0,4705.52898,-
2.754219,122.0,4837.171289999999,-
2.757647,122.0,4928.57871,-
2.768912,122.0,5033.658179999999,-
2.776443,122.0,5151.6284399999995,-
2.787793,122.0,5209.05105,-
2.79879,122.0,5338.74021,-
2.807272,122.0,5376.24069,-
2.818346,122.0,5512.57056,-
2.825898,122.0,5557.102379999999,-
2.837189,122.0,5772.33951,-
2.855227,122.0,5854.7624399999995,-
2.855237,122.0,6112.57824,-
2.866533,122.0,6215.313929999999,-
2.877489,122.0,6444.61374,-
2.888816,122.0,6569.2247099999995,-
2.896324,122.0,6742.66443,-
2.907621,122.0,6859.462799999999,-
2.918876,122.0,6949.307699999999,-
2.926384,122.0,7010.63661,-
2.926465,-,-,1227.9716796874995
2.937687,122.0,7018.05858,-
2.959415,122.0,7119.62238,-
2.966895,122.0,7167.27924,-
2.978175,122.0,7229.38941,-
2.985742,122.0,7221.967439999999,-
2.997001,122.0,7210.6391699999995,-
3.008277,122.0,7189.54515,-
3.015775,122.0,7169.232389999999,-
3.027079,122.0,7180.95129,-
3.038027,122.0,7155.56034,-
3.045606,122.0,7198.92027,-
3.068879,122.0,7120.794269999999,-
3.087406,122.0,7115.716079999999,-
3.098669,122.0,7070.0123699999995,-
3.106202,122.0,7037.59008,-
3.117151,122.0,7012.58976,-
3.128452,122.0,6976.26117,-
3.128519,-,-,1244.286376953125
3.136014,122.0,6912.19785,-
3.147303,122.0,6912.979109999999,-
3.161041,122.0,6878.21304,-
3.168579,122.0,6835.63437,-
3.17615,122.0,6799.30578,-
3.187141,122.0,6750.47703,-
3.263345,122.0,6723.9141899999995,-
3.27972,122.0,6623.91291,-
3.286916,122.0,6595.78755,-
3.297845,122.0,6576.64668,-
3.308897,122.0,6600.865739999999,-
3.318945,122.0,6577.42794,-
3.326464,122.0,6571.56849,-
3.330276,-,-,1256.9755859375
3.337719,122.0,6532.50549,-
3.349009,122.0,6556.72455,-
3.356501,122.0,6555.552659999999,-
3.367817,122.0,6565.31841,-
3.381482,122.0,6583.678019999999,-
3.389,122.0,6571.9591199999995,-
3.396138,122.0,6578.209199999999,-
3.407372,122.0,6565.31841,-
3.418595,122.0,6595.78755,-
3.426118,122.0,6575.084159999999,-
3.448307,122.0,6602.81889,-
3.455829,122.0,6628.2098399999995,-
3.466785,122.0,6646.56945,-
3.484902,122.0,6650.8663799999995,-
3.488605,122.0,6659.850869999999,-
3.496121,122.0,6651.257009999999,-
3.507367,122.0,6673.13229,-
3.518616,120.2,6647.35071,-
3.526102,120.2,6673.913549999999,-
3.533702,-,-,1280.541259765625
3.53743,120.2,6661.41339,-
3.548411,120.2,6653.21016,-
3.567195,122.0,6652.03827,-
3.584683,122.0,6666.88221,-
3.588508,122.0,6663.75717,-
3.595934,122.0,6699.304499999999,-
3.607238,122.0,6682.116779999999,-
3.618464,122.0,6693.0544199999995,-
3.625718,122.0,6686.02308,-
3.636956,122.0,6710.632769999999,-
3.648239,122.0,6710.632769999999,-
3.655757,122.0,6677.81985,-
3.666683,122.0,6700.47639,-
3.686371,122.0,6687.976229999999,-
3.697618,122.0,6702.429539999999,-
3.708857,122.0,6738.367499999999,-
3.716329,122.0,6739.53939,-
3.728365,122.0,6749.3051399999995,-
3.735992,122.0,6740.32065,-
3.736038,-,-,1316.796142578125
3.747251,122.0,6721.570409999999,-
3.758477,122.0,6734.07057,-
3.765989,120.2,6709.8515099999995,-
3.787699,120.2,6737.9768699999995,-
3.806212,120.2,6743.05506,-
3.817499,120.2,6745.00821,-
3.82877,120.2,6771.57105,-
3.836229,120.2,6760.24278,-
3.847525,120.2,6803.602709999999,-
3.858802,120.2,6781.3368,-
3.866009,120.2,6792.274439999999,-
3.877306,120.2,6792.274439999999,-
3.888883,120.2,6796.57137,-
3.896372,120.2,6786.805619999999,-
3.90769,120.2,6774.6960899999995,-
3.926461,120.2,6799.69641,-
3.937688,120.2,6827.04051,-
3.937768,-,-,1324.0471191406245
3.948952,120.2,6822.743579999999,-
3.95649,120.2,6818.44665,-
3.967803,120.2,6808.2902699999995,-
3.97901,120.2,6786.024359999999,-
3.993224,120.2,6799.69641,-
3.996999,120.2,6773.13357,-
4.008252,120.2,6771.57105,-
4.015814,120.2,6738.758129999999,-
4.02722,120.2,6686.41371,-
4.049424,120.2,6623.131649999999,-
4.056916,120.2,6607.50645,-
4.068229,120.2,6580.16235,-
4.075733,120.2,6581.334239999999,-
4.098661,120.2,6516.88029,-
4.106211,120.2,6461.41083,-
4.117418,120.2,6463.363979999999,-
4.128599,120.2,6436.41051,-
4.138583,120.2,6417.2696399999995,-
4.138649,-,-,1353.051025390625
4.146201,120.2,6387.58176,-
4.168466,120.2,6338.36238,-
4.175971,120.2,6307.893239999999,-
4.193958,120.2,6276.6428399999995,-
4.197791,120.2,6239.92362,-
4.216224,120.2,6194.21991,-
4.227467,120.2,6189.5323499999995,-
4.238752,120.2,6162.96951,-
4.246305,120.2,6155.15691,-
4.257583,120.2,6114.531389999999,-
4.268872,120.2,6114.92202,-
4.295949,120.2,6071.17146,-
4.307214,120.2,6027.81153,-
4.318514,120.2,5991.87357,-
4.33699,120.2,5896.9504799999995,-
4.340805,-,-,1353.051025390625
4.348238,120.2,5864.91882,-
4.355748,120.2,5809.44936,-
4.367065,120.2,5785.62093,-
4.378338,120.2,5754.76116,-
4.385795,120.2,5739.917219999999,-
4.408854,120.2,5678.97894,-
4.416346,120.2,5656.3224,-
4.427642,120.2,5628.9783,-
4.438962,120.2,5602.024829999999,-
4.457397,120.2,5543.039699999999,-
4.468667,120.2,5505.53922,-
4.476187,120.2,5482.49205,-
4.487492,120.2,5433.272669999999,-
4.507017,120.2,5339.9121,-
4.525551,120.2,5300.849099999999,-
4.536811,120.2,5271.55185,-
4.544367,-,-,1362.11474609375
4.548143,120.2,5263.34862,-
4.55563,120.2,5212.95735,-
4.566571,120.2,5201.23845,-
4.577663,120.2,5159.83167,-
4.586055,120.2,5119.59678,-
4.609938,120.2,5054.36157,-
4.617459,120.2,4964.9073,-
4.62875,120.2,4910.219099999999,-
4.636274,120.2,4884.4375199999995,-
4.647567,120.2,4824.67113,-
4.6588,120.2,4771.54545,-
4.666358,120.2,4750.84206,-
4.677678,120.2,4698.10701,-
4.688627,120.2,4665.294089999999,-
4.695828,120.2,4609.043369999999,-
4.715324,120.2,4546.9331999999995,-
4.726617,120.2,4532.8705199999995,-
4.737858,120.2,4495.76067,-
4.745427,120.2,4459.8227099999995,-
4.745463,-,-,1347.61279296875
4.756699,120.2,4407.08766,-
4.767945,120.2,4376.22789,-
4.775488,120.2,4350.83694,-
4.786516,120.2,4316.07087,-
4.797808,120.2,4298.10189,-
4.817521,120.2,4260.99204,-
4.8285,120.2,4193.41305,-
4.836032,120.2,4144.974929999999,-
4.847273,120.2,4093.02114,-
4.858557,120.2,4087.9429499999997,-
4.866144,120.2,4071.1458599999996,-
4.877343,120.2,4030.1297099999997,-
4.888628,120.2,4020.7545899999996,-
4.895849,120.2,3996.1449,-
4.907162,120.2,3951.2224499999998,-
4.92148,120.2,4009.81695,-
4.928994,120.2,4041.8486099999996,-
4.936519,120.2,4037.94231,-
4.947766,120.2,4057.47381,-
4.947847,-,-,1358.4892578125
4.959002,120.2,4053.56751,-
4.966525,120.2,4020.7545899999996,-
4.977842,120.2,4055.13003,-
4.989069,120.2,4066.06767,-
4.996661,120.2,4052.39562,-
5.007723,120.2,4108.646339999999,-
5.023585,120.2,4137.16233,-
5.02739,120.2,4130.912249999999,-
5.038666,120.2,4155.9125699999995,-
5.057442,120.2,4129.34973,-
5.068691,120.2,4186.38171,-
5.076189,120.2,4192.24116,-
5.087498,120.2,4203.960059999999,-
5.098765,120.2,4255.13259,-
5.106357,120.2,4246.92936,-
5.124292,120.2,4268.02338,-
5.128042,120.2,4278.57039,-
5.135553,120.2,4259.42952,-
5.146564,120.2,4317.24276,-
5.150365,-,-,1378.4294433593745
5.157814,120.2,4347.3212699999995,-
5.176618,120.2,4409.82207,-
5.187925,120.2,4423.494119999999,-
5.199209,120.2,4437.556799999999,-
5.206705,120.2,4502.79201,-
5.225846,120.2,4505.91705,-
5.23712,120.2,4613.3403,-
5.248419,120.2,4612.55904,-
5.255973,120.2,4658.65338,-
5.267241,120.2,4646.54385,-
5.278498,120.2,4718.4197699999995,-
5.297338,120.2,4790.68632,-
5.308584,120.2,4874.67177,-
5.316036,120.2,4878.18744,-
5.335765,120.2,4984.82943,-
5.346716,120.2,5015.6892,-
5.350553,-,-,1385.680419921875
5.3577,120.2,5073.89307,-
5.368997,120.2,5085.61197,-
5.376506,120.2,5144.5971,-
5.387832,120.2,5138.347019999999,-
5.39907,120.2,5205.1447499999995,-
5.417849,120.2,5300.06784,-
5.427298,120.2,5359.8342299999995,-
5.438488,120.2,5387.17833,-
5.446842,120.2,5430.92889,-
5.458237,120.2,5445.77283,-
5.46575,120.2,5536.00836,-
5.476989,120.2,5548.508519999999,-
5.488272,120.2,5611.39995,-
5.495801,120.2,5607.884279999999,-
5.50681,120.2,5635.619009999999,-
5.530622,120.2,5613.353099999999,-
5.538129,120.2,5594.60286,-
5.549366,120.2,5623.50948,-
5.553211,-,-,1405.62060546875
5.556944,120.2,5639.13468,-
5.568223,120.2,5646.16602,-
5.58704,120.2,5628.9783,-
5.598284,120.2,5603.97798,-
5.681665,120.2,5467.64811,-
5.689151,120.2,5435.6164499999995,-
5.69664,120.2,5414.1318,-
5.707901,120.2,5402.412899999999,-
5.719169,120.2,5369.20935,-
5.726585,120.2,5366.47494,-
5.737548,120.2,5334.4432799999995,-
5.74875,120.2,5302.02099,-
5.756266,120.2,5245.37964,-
5.756312,-,-,1423.748046875
5.787594,118.4,5249.28594,-
5.798831,118.4,5226.6294,-
5.80603,118.4,5194.597739999999,-
5.817304,118.4,5176.62876,-
5.828544,118.4,5127.40938,-
5.836087,118.4,5080.92441,-
5.847324,118.4,5022.720539999999,-
5.858255,118.4,4965.29793,-
5.865852,118.4,4916.078549999999,-
5.87678,118.4,4855.92153,-
5.899625,118.4,4757.48277,-
5.906815,118.4,4691.85693,-
5.917757,118.4,4637.94999,-
5.928741,118.4,4568.02722,-
5.936209,118.4,4538.3393399999995,-
5.946168,118.4,4523.4954,-
5.957561,118.4,4489.51059,-
5.957642,-,-,1407.433349609375
5.96885,118.4,4466.85405,-
5.976307,118.4,4429.353569999999,-
5.998021,118.4,4350.446309999999,-
6.00557,118.4,4307.8676399999995,-
6.016769,118.4,4260.601409999999,-
6.027994,118.4,4271.539049999999,-
6.039283,118.4,4244.19495,-
6.0468,118.4,4218.804,-
6.058023,118.4,4190.288009999999,-
6.065603,118.4,4141.8498899999995,-
6.076773,118.4,4121.53713,-
6.098407,118.4,4104.34941,-
6.105895,118.4,4105.13067,-
6.117149,118.4,4121.92776,-
6.128173,118.4,4098.09933,-
6.139396,118.4,4094.9742899999997,-
6.146869,118.4,4076.6146799999997,-
6.157811,118.4,4045.7549099999997,-
6.157877,-,-,1414.684326171875
6.168813,118.4,4060.59885,-
6.199591,118.4,4065.6770399999996,-
6.207136,118.4,4099.6618499999995,-
6.218374,118.4,4080.9116099999997,-
6.225623,118.4,4104.74004,-
6.236554,118.4,4100.83374,-
6.259108,118.4,4119.583979999999,-
6.266581,118.4,4139.506109999999,-
6.277861,118.4,4130.912249999999,-
6.289104,118.4,4170.75651,-
6.306543,118.4,4177.39722,-
6.317726,118.4,4222.31967,-
6.328942,118.4,4226.616599999999,-
6.336471,118.4,4211.38203,-
6.347728,118.4,4244.97621,-
6.358996,118.4,4229.351009999999,-
6.359063,-,-,1429.186279296875
6.3776,118.4,4185.60045,-
6.385698,118.4,4139.1154799999995,-
6.411291,118.4,4175.44407,-
6.418893,118.4,4228.17912,-
6.42604,118.4,4295.75811,-
6.437297,118.4,4332.47733,-
6.448311,118.4,4330.914809999999,-
6.455842,118.4,4350.446309999999,-
6.46718,118.4,4338.33678,-
6.478352,118.4,4309.82079,-
6.485921,118.4,4303.57071,-
6.496871,118.4,4267.63275,-
6.51489,118.4,4239.11676,-
6.518633,118.4,4221.92904,-
6.526187,118.4,4177.78785,-
6.537447,118.4,4145.75619,-
6.548707,118.4,4109.03697,-
6.559968,118.4,4054.3487699999996,-
6.560035,-,-,1436.437255859375
6.567514,118.4,4071.92712,-
6.578452,118.4,4133.646659999999,-
6.585982,118.4,4144.19367,-
6.597264,118.4,4204.74132,-
6.626508,118.4,4253.9607,-
6.637802,118.4,4244.97621,-
6.649046,118.4,4215.288329999999,-
6.667579,118.4,4259.42952,-
6.678867,118.4,4242.63243,-
6.686364,118.4,4266.070229999999,-
6.697348,118.4,4246.148099999999,-
6.708369,118.4,4241.06991,-
6.717824,118.4,4255.91385,-
6.729156,118.4,4231.30416,-
6.736586,118.4,4231.69479,-
6.747856,118.4,4216.85085,-
6.759117,118.4,4182.47541,-
6.762957,-,-,1436.437255859375
6.766688,118.4,4265.28897,-
6.77797,118.4,4315.28961,-
6.789189,118.4,4331.69607,-
6.796706,118.4,4362.55584,-
6.807887,118.4,4356.69639,-
6.822192,118.4,4342.63371,-
6.825926,118.4,4400.44695,-
6.835959,118.4,4393.41561,-
6.847237,118.4,4383.25923,-
6.858502,118.4,4344.977489999999,-
6.866022,118.4,4294.58622,-
6.877034,118.4,4352.00883,-
6.888021,118.4,4385.60301,-
6.898969,118.4,4404.74388,-
6.906169,118.4,4500.44823,-
6.921469,118.4,4531.69863,-
6.929019,118.4,4557.08958,-
6.936516,116.60000000000001,4577.01171,-
6.947854,116.60000000000001,4560.21462,-
6.959087,116.60000000000001,4557.48021,-
6.966669,116.60000000000001,4540.29249,-
6.966715,-,-,1436.437255859375
6.977894,116.60000000000001,4516.464059999999,-
6.989143,116.60000000000001,4572.714779999999,-
6.996691,116.60000000000001,4565.68344,-
7.007954,116.60000000000001,4590.29313,-
7.038758,116.60000000000001,4609.043369999999,-
7.046307,116.60000000000001,4613.73093,-
7.057288,116.60000000000001,4594.5900599999995,-
7.06857,116.60000000000001,4568.41785,-
7.07613,116.60000000000001,4526.22981,-
7.087123,116.60000000000001,4517.63595,-
7.098415,116.60000000000001,4477.79169,-
7.105854,116.60000000000001,4424.27538,-
7.117147,116.60000000000001,4386.38427,-
7.139002,118.4,4296.14874,-
7.146477,118.4,4340.28993,-
7.157747,118.4,4336.383629999999,-
7.169056,118.4,4346.54001,-
7.169123,-,-,1436.437255859375
7.176608,118.4,4368.80592,-
7.187918,116.60000000000001,4359.82143,-
7.199152,116.60000000000001,4381.306079999999,-
7.206692,116.60000000000001,4378.1810399999995,-
7.217922,116.60000000000001,4354.74324,-
7.235928,116.60000000000001,4328.96166,-
7.247097,116.60000000000001,4298.88315,-
7.259298,116.60000000000001,4346.14938,-
7.266815,116.60000000000001,4343.8056,-
7.278027,116.60000000000001,4343.8056,-
7.289311,116.60000000000001,4350.0556799999995,-
7.296878,118.4,4319.97717,-
7.308103,118.4,4307.47701,-
7.319449,118.4,4275.83598,-
7.334096,118.4,4228.9603799999995,-
7.337852,118.4,4258.25763,-
7.349116,118.4,4266.46086,-
7.356643,118.4,4248.8825099999995,-
7.367227,118.4,4260.601409999999,-
7.371006,-,-,1436.437255859375
7.378558,118.4,4253.17944,-
7.386047,118.4,4218.804,-
7.397349,116.60000000000001,4190.67864,-
7.408349,116.60000000000001,4150.834379999999,-
7.41581,116.60000000000001,4103.17752,-
7.437647,116.60000000000001,4093.4117699999997,-
7.448877,118.4,4013.7232499999996,-
7.456421,118.4,3980.9103299999997,-
7.467377,118.4,3931.30032,-
7.478653,118.4,3877.78401,-
7.486137,118.4,3911.37819,-
7.508666,118.4,3875.8308599999996,-
7.516166,118.4,3843.0179399999997,-
7.527421,118.4,3808.2518699999996,-
7.54168,118.4,3748.8761099999997,-
7.549186,118.4,3743.4072899999996,-
7.556679,118.4,3718.40697,-
7.567958,118.4,3686.76594,-
7.571771,-,-,1436.437255859375
7.579219,118.4,3647.7029399999997,-
7.586774,118.4,3603.17112,-
7.597767,116.60000000000001,3553.95174,-
7.609029,116.60000000000001,3496.9197599999998,-
7.627276,116.60000000000001,3573.87387,-
7.645312,116.60000000000001,3558.24867,-
7.649065,116.60000000000001,3547.31103,-
7.6566,116.60000000000001,3521.1388199999997,-
7.670238,116.60000000000001,3479.73204,-
7.677863,116.60000000000001,3450.04416,-
7.689139,116.60000000000001,3523.4826,-
7.696661,116.60000000000001,3562.93623,-
7.707645,116.60000000000001,3559.4205599999996,-
7.718888,116.60000000000001,3556.2955199999997,-
7.726397,116.60000000000001,3523.8732299999997,-
7.759235,116.60000000000001,3512.9355899999996,-
7.76674,116.60000000000001,3513.32622,-
7.774329,-,-,1436.437255859375
7.777734,116.60000000000001,3487.1540099999997,-
7.789044,116.60000000000001,3474.26322,-
7.796592,116.60000000000001,3432.85644,-
7.807843,116.60000000000001,3385.9808399999997,-
7.819089,116.60000000000001,3366.05871,-
7.826346,116.60000000000001,3430.9032899999997,-
7.837655,116.60000000000001,3437.15337,-
7.855645,116.60000000000001,3420.74691,-
7.866923,116.60000000000001,3394.18407,-
7.878158,116.60000000000001,3364.10556,-
7.889446,116.60000000000001,3337.54272,-
7.896956,116.60000000000001,3387.5433599999997,-
7.90826,116.60000000000001,3391.8402899999996,-
7.915829,116.60000000000001,3372.3087899999996,-
7.926764,116.60000000000001,3360.19926,-
7.937312,116.60000000000001,3327.77697,-
7.961185,116.60000000000001,3292.22964,-
7.968687,116.60000000000001,3294.5734199999997,-
7.976245,116.60000000000001,3312.9330299999997,-
7.97628,-,-,1436.437255859375
7.987491,116.60000000000001,3305.12043,-
7.998758,116.60000000000001,3293.79216,-
8.009289,116.60000000000001,3291.44838,-
8.080144,116.60000000000001,3264.8855399999998,-
8.096467,116.60000000000001,3268.40121,-
8.107677,116.60000000000001,3212.9317499999997,-
8.118916,116.60000000000001,3252.7760099999996,-
8.126446,116.60000000000001,3251.60412,-
8.137376,116.60000000000001,3227.3850599999996,-
8.148603,116.60000000000001,3266.05743,-
8.159506,116.60000000000001,3299.65161,-
8.166863,116.60000000000001,3303.94854,-
8.178612,116.60000000000001,3287.5420799999997,-
8.178679,-,-,1436.437255859375
8.186253,116.60000000000001,3312.9330299999997,-
8.209309,116.60000000000001,3296.9172,-
8.228006,118.4,3380.90265,-
8.239218,118.4,3400.0435199999997,-
8.246793,118.4,3395.7465899999997,-
8.257981,118.4,3489.10716,-
8.268998,118.4,3533.6389799999997,-
8.276544,118.4,3539.1077999999998,-
8.287774,118.4,3543.4047299999997,-
8.305868,118.4,3493.0134599999997,-
8.317109,118.4,3474.6538499999997,-
8.328397,118.4,3562.1549699999996,-
8.335944,118.4,3593.796,-
8.34719,118.4,3587.93655,-
8.358445,118.4,3586.76466,-
8.365938,116.60000000000001,3571.13946,-
8.376925,116.60000000000001,3533.6389799999997,-
8.380766,-,-,1436.437255859375
8.388254,116.60000000000001,3536.3733899999997,-
8.403547,116.60000000000001,3575.43639,-
8.407317,116.60000000000001,3567.2331599999998,-
8.418567,118.4,3547.31103,-
8.426049,118.4,3540.6703199999997,-
8.437328,118.4,3518.79504,-
8.44862,118.4,3466.0599899999997,-
8.459556,118.4,3499.65417,-
8.466752,118.4,3539.1077999999998,-
8.477952,118.4,3538.3265399999996,-
8.489227,118.4,3525.82638,-
8.507238,118.4,3514.1074799999997,-
8.518412,118.4,3438.71589,-
8.52965,118.4,3484.02897,-
8.537146,118.4,3505.12299,-
8.54839,118.4,3497.3103899999996,-
8.555897,118.4,3489.10716,-
8.567152,116.60000000000001,3487.93527,-
8.581918,-,-,1436.437255859375
8.589384,116.60000000000001,3435.2002199999997,-
8.596451,116.60000000000001,3548.87355,-
8.616912,118.4,3628.1714399999996,-
8.628223,118.4,3659.42184,-
8.639482,118.4,3656.2967999999996,-
8.646993,118.4,3638.71845,-
8.658247,118.4,3673.87515,-
8.669522,118.4,3765.6731999999997,-
8.677051,118.4,3787.1578499999996,-
8.688308,118.4,3794.1891899999996,-
8.711446,118.4,3778.95462,-
8.718911,118.4,3765.6731999999997,-
8.726444,118.4,3879.34653,-
8.737685,118.4,3922.70646,-
8.748649,118.4,3932.86284,-
8.756162,118.4,3980.9103299999997,-
8.767436,118.4,3985.2072599999997,-
8.778666,116.60000000000001,3971.92584,-
8.782486,-,-,1436.437255859375
8.78615,116.60000000000001,4012.1607299999996,-
8.797417,116.60000000000001,4011.7700999999997,-
8.815441,116.60000000000001,4014.11388,-
8.819186,116.60000000000001,4071.92712,-
8.830413,116.60000000000001,4074.2709,-
8.837618,116.60000000000001,4080.9116099999997,-
8.848568,116.60000000000001,4109.03697,-
8.856127,116.60000000000001,4089.1148399999997,-
8.8671,116.60000000000001,4075.0521599999997,-
8.87839,116.60000000000001,4052.39562,-
8.885872,116.60000000000001,4007.8637999999996,-
8.897102,116.60000000000001,4032.08286,-
8.918852,116.60000000000001,4100.052479999999,-
8.926361,116.60000000000001,4119.97461,-
8.948617,116.60000000000001,4077.7865699999998,-
8.956104,116.60000000000001,4046.53617,-
8.967418,116.60000000000001,3994.19175,-
8.978588,116.60000000000001,3948.8786699999996,-
8.986154,116.60000000000001,3952.7849699999997,-
8.986189,-,-,1436.437255859375
8.997177,116.60000000000001,3992.6292299999996,-
9.00843,116.60000000000001,3989.5041899999997,-
9.022115,116.60000000000001,3975.4415099999997,-
9.02591,116.60000000000001,3943.0192199999997,-
9.03678,116.60000000000001,3891.0654299999997,-
9.049038,116.60000000000001,3866.45574,-
9.056274,116.60000000000001,3859.4244,-
9.067198,116.60000000000001,3818.40825,-
9.07845,116.60000000000001,3779.7358799999997,-
9.08597,116.60000000000001,3738.3291,-
9.097284,116.60000000000001,3687.5472,-
9.108237,116.60000000000001,3624.65577,-
9.124164,116.60000000000001,3627.7808099999997,-
9.127904,116.60000000000001,3604.3430099999996,-
9.138923,116.60000000000001,3567.6237899999996,-
9.146447,116.60000000000001,3535.98276,-
9.157745,116.60000000000001,3489.8884199999998,-
9.168973,116.60000000000001,3437.544,-
9.176208,116.60000000000001,3379.3401299999996,-
9.187485,116.60000000000001,3407.4654899999996,-
9.187542,-,-,1436.437255859375
9.198825,116.60000000000001,3409.8092699999997,-
9.206019,116.60000000000001,3390.6684,-
9.225663,116.60000000000001,3368.79312,-
9.229447,116.60000000000001,3335.5895699999996,-
9.23662,116.60000000000001,3298.8703499999997,-
9.24759,116.60000000000001,3248.0884499999997,-
9.258833,116.60000000000001,3212.15049,-
9.266321,116.60000000000001,3185.1970199999996,-
9.27763,116.60000000000001,3144.5715,-
9.288883,116.60000000000001,3092.2270799999997,-
9.296456,116.60000000000001,3063.71109,-
9.307411,116.60000000000001,3025.03872,-
9.329159,116.60000000000001,2989.4913899999997,-
9.336746,116.60000000000001,2896.5214499999997,-
9.347705,116.60000000000001,2857.0678199999998,-
9.358964,116.60000000000001,2816.83293,-
9.366438,116.60000000000001,2778.5511899999997,-
9.377731,116.60000000000001,2723.08173,-
9.388751,116.60000000000001,2754.33213,-
9.388818,-,-,1436.437255859375
9.396327,116.60000000000001,2778.94182,-
9.407572,116.60000000000001,2771.5198499999997,-
9.418826,116.60000000000001,2747.30079,-
9.431057,116.60000000000001,2745.73827,-
9.438201,116.60000000000001,2739.0975599999997,-
9.44906,116.60000000000001,2720.7379499999997,-
9.458725,116.60000000000001,2687.1437699999997,-
9.477631,116.60000000000001,2635.58061,-
9.488868,116.60000000000001,2610.58029,-
9.496121,116.60000000000001,2579.72052,-
9.507401,116.60000000000001,2534.79807,-
9.518665,116.60000000000001,2507.8446,-
9.530851,116.60000000000001,2558.23587,-
9.538387,116.60000000000001,2592.61131,-
9.549683,116.60000000000001,2594.56446,-
9.557118,116.60000000000001,2576.59548,-
9.568377,116.60000000000001,2627.76801,-
9.579321,116.60000000000001,2687.1437699999997,-
9.590613,-,-,1436.437255859375
9.598068,116.60000000000001,2720.34732,-
9.609339,116.60000000000001,2727.7692899999997,-
9.6169,116.60000000000001,2789.48883,-
9.636675,116.60000000000001,2814.48915,-
9.647953,116.60000000000001,2811.36411,-
9.659136,116.60000000000001,2835.58317,-
9.666666,116.60000000000001,2838.31758,-
9.677939,116.60000000000001,2827.7705699999997,-
9.688907,116.60000000000001,2796.52017,-
9.696456,116.60000000000001,2795.73891,-
9.718663,116.60000000000001,2751.9883499999996,-
9.726169,116.60000000000001,2713.7066099999997,-
9.747912,116.60000000000001,2743.3944899999997,-
9.759225,116.60000000000001,2755.50402,-
9.766742,116.60000000000001,2748.47268,-
9.778015,116.60000000000001,2744.5663799999998,-
9.78925,116.60000000000001,2813.7078899999997,-
9.79305,-,-,1436.437255859375
9.796778,116.60000000000001,2857.4584499999996,-
9.808065,116.60000000000001,2868.3960899999997,-
9.819014,116.60000000000001,2868.00546,-
9.844581,116.60000000000001,2955.8972099999996,-
9.848344,116.60000000000001,2957.85036,-
9.859657,116.60000000000001,2953.94406,-
9.867187,116.60000000000001,3028.55439,-
9.878486,116.60000000000001,3070.74243,-
9.8896,116.60000000000001,3080.50818,-
9.897933,116.60000000000001,3083.24259,-
9.909332,116.60000000000001,3122.30559,-
9.916836,116.60000000000001,3134.02449,-
9.927825,116.60000000000001,3118.7899199999997,-
9.947958,116.60000000000001,3114.4929899999997,-
9.959216,116.60000000000001,3118.00866,-
9.966696,116.60000000000001,3087.14889,-
9.977926,116.60000000000001,3084.02385,-
9.988916,116.60000000000001,3078.94566,-
9.996478,116.60000000000001,3053.55471,-
9.996523,-,-,1436.437255859375
10.007757,116.60000000000001,3013.3198199999997,-
10.018949,116.60000000000001,3002.3821799999996,-
10.02648,116.60000000000001,2992.61643,-
10.037473,116.60000000000001,2967.2254799999996,-
10.05933,116.60000000000001,2894.95893,-
10.078078,116.60000000000001,2817.61419,-
10.08931,116.60000000000001,2780.89497,-
10.096566,116.60000000000001,2724.64425,-
10.107826,116.60000000000001,2737.14441,-
10.119127,116.60000000000001,2738.70693,-
10.126677,116.60000000000001,2718.7848,-
10.137604,116.60000000000001,2691.05007,-
10.155032,116.60000000000001,2678.5499099999997,-
10.158808,116.60000000000001,2706.28464,-
10.166313,116.60000000000001,2706.6752699999997,-
10.177272,116.60000000000001,2689.09692,-
10.199503,116.60000000000001,2687.1437699999997,-
10.19957,-,-,1436.437255859375
10.207074,116.60000000000001,2698.4720399999997,-
10.218316,116.60000000000001,2684.01873,-
10.229566,116.60000000000001,2661.7528199999997,-
10.236821,116.60000000000001,2659.79967,-
10.256479,116.60000000000001,2681.6749499999996,-
10.25649,116.60000000000001,2684.01873,-
10.267742,116.60000000000001,2668.0029,-
10.278733,116.60000000000001,2646.1276199999998,-
10.28629,116.60000000000001,2658.23715,-
10.29728,116.60000000000001,2658.23715,-
10.319606,116.60000000000001,2607.45525,-
10.329277,116.60000000000001,2586.36123,-
10.336872,116.60000000000001,2596.51761,-
10.358643,116.60000000000001,2593.0019399999996,-
10.366107,116.60000000000001,2527.76673,-
10.377095,116.60000000000001,2516.04783,-
10.388417,116.60000000000001,2499.64137,-
10.399324,116.60000000000001,2473.07853,-
10.470346,-,-,1436.437255859375
10.48833,116.60000000000001,2576.2048499999996,-
10.499583,116.60000000000001,2569.56414,-
10.506749,116.60000000000001,2548.86075,-
10.517687,116.60000000000001,2531.67303,-
10.528947,116.60000000000001,2570.73603,-
10.536167,116.60000000000001,2588.31438,-
10.558353,116.60000000000001,2553.93894,-
10.569589,116.60000000000001,2568.7828799999997,-
10.587633,116.60000000000001,2603.9395799999998,-
10.598847,116.60000000000001,2593.0019399999996,-
10.606383,116.60000000000001,2570.73603,-
10.617573,116.60000000000001,2589.8768999999998,-
10.628538,116.60000000000001,2597.6895,-
10.639518,116.60000000000001,2581.6736699999997,-
10.647014,116.60000000000001,2555.89209,-
